"Index","Molecule name","ID","class","apol","ast_fraglike","ast_fraglike_ext","ast_violation","ast_violation_ext","a_acc","a_acid","a_aro","a_base","a_count","a_don","a_donacc","a_heavy","a_hyd","a_IC","a_ICM","a_nB","a_nBr","a_nC","a_nCl","a_nF","a_nH","a_nI","a_nN","a_nO","a_nP","a_nS","balabanJ","BCUT_PEOE_0","BCUT_PEOE_1","BCUT_PEOE_2","BCUT_PEOE_3","BCUT_SLOGP_0","BCUT_SLOGP_1","BCUT_SLOGP_2","BCUT_SLOGP_3","BCUT_SMR_0","BCUT_SMR_1","BCUT_SMR_2","BCUT_SMR_3","bpol","b_1rotN","b_1rotR","b_ar","b_count","b_double","b_heavy","b_max1len","b_rotN","b_rotR","b_single","b_triple","chi0","chi0v","chi0v_C","chi0_C","chi1","chi1v","chi1v_C","chi1_C","chiral","chiral_u","density","diameter","FCharge","GCUT_PEOE_0","GCUT_PEOE_1","GCUT_PEOE_2","GCUT_PEOE_3","GCUT_SLOGP_0","GCUT_SLOGP_1","GCUT_SLOGP_2","GCUT_SLOGP_3","GCUT_SMR_0","GCUT_SMR_1","GCUT_SMR_2","GCUT_SMR_3","Kier1","Kier2","Kier3","KierA1","KierA2","KierA3","KierFlex","lip_acc","lip_don","lip_druglike","lip_violation","logP(o/w)","logS","mr","mutagenic","nmol","opr_brigid","opr_leadlike","opr_nring","opr_nrot","opr_violation","PC+","PC-","PEOE_PC+","PEOE_PC-","PEOE_RPC+","PEOE_RPC-","PEOE_VSA+0","PEOE_VSA+1","PEOE_VSA+2","PEOE_VSA+3","PEOE_VSA+4","PEOE_VSA+5","PEOE_VSA+6","PEOE_VSA-0","PEOE_VSA-1","PEOE_VSA-2","PEOE_VSA-3","PEOE_VSA-4","PEOE_VSA-5","PEOE_VSA-6","PEOE_VSA_FHYD","PEOE_VSA_FNEG","PEOE_VSA_FPNEG","PEOE_VSA_FPOL","PEOE_VSA_FPOS","PEOE_VSA_FPPOS","PEOE_VSA_HYD","PEOE_VSA_NEG","PEOE_VSA_PNEG","PEOE_VSA_POL","PEOE_VSA_POS","PEOE_VSA_PPOS","petitjean","petitjeanSC","Q_PC+","Q_PC-","Q_RPC+","Q_RPC-","Q_VSA_FHYD","Q_VSA_FNEG","Q_VSA_FPNEG","Q_VSA_FPOL","Q_VSA_FPOS","Q_VSA_FPPOS","Q_VSA_HYD","Q_VSA_NEG","Q_VSA_PNEG","Q_VSA_POL","Q_VSA_POS","Q_VSA_PPOS","radius","reactive","rings","RPC+","RPC-","rsynth","SlogP","SlogP_VSA0","SlogP_VSA1","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","SMR","SMR_VSA0","SMR_VSA1","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","TPSA","VAdjEq","VAdjMa","VDistEq","VDistMa","vdw_area","vdw_vol","vsa_acc","vsa_acid","vsa_base","vsa_don","vsa_hyd","vsa_other","vsa_pol","Weight","weinerPath","weinerPol","zagreb"
1590,"Clc1cccc(Nc2ccccc2C(O)=O)c1C",1501198,0,37.525517,0,0,1,1,2,0,12,0,30,3,5,18,14,48.884197,1.6294733,0,0,14,1,0,12,0,1,2,0,0,1.9478087,-2.3436415,-0.5676676,0.62305754,2.2948349,-2.2322533,-0.46271059,0.75110918,2.471889,-2.0127275,-0.40955848,0.79969811,2.6356664,15.156484,3,0.15789473,12,31,1,19,1,3,0.15789473,18,0,13.120955,10.530807,8.0414515,9.4138489,8.5922241,5.8160448,4.3213673,6.0436769,0,0,0.84083837,8,0,-0.79964352,-0.40167814,0.088663951,2.3498447,-0.89560986,-0.26481023,0.21906465,2.5189979,-0.4785907,-0.20171899,0.26398876,2.6678889,14.409972,6.43787,3.5261707,10.827334,4.7488461,2.5656638,2.856519,3,2,1,0,3.849,-3.86936,7.228941,0,1,12,1,2,3,0,0,0,0.65095937,-0.65095937,0.49960765,0.39414886,142.27646,20.127388,0.0,0.0,0.0,0.0,14.708499,0.0,29.581947,13.566921,5.6825762,0.0,13.566921,0.0,0.88194507,0.26052433,0.05664432,0.11805493,0.73947567,0.061410613,211.23529,62.398365,13.566921,28.275419,177.11234,14.708499,0.5,1.0,0,0,0,0,1,0,0,0,1,0,239.5107,0,0,0,239.5107,0,4,0,2,0,0,1.0,4.09022,0.0,25.756214,0.0,25.385227,30.233366,0.0,3.5006065,123.50229,0.0,77.988152,7.2873001,23.862217,0.0,25.385227,9.8717566,23.524246,123.50229,7.7454643,72.474655,49.330002,0.52150291,5.2479277,2.9113362,8.0568371,239.5107,296.86084,0.0,0.0,0.0,5.6825762,191.98579,14.708499,32.816418,261.70801,602,27,90
1591,"OC(=O)Cc1n(C)c(cc1)C(=O)c1ccc(cc1)C",1500582,0,39.907894,1,0,0,1,3,0,11,0,34,2,5,19,13,51.012131,1.5003568,0,0,15,0,0,15,0,1,3,0,0,1.8860576,-2.3338168,-0.55123156,0.54305327,2.3940687,-2.3536975,-0.49624777,0.58932579,2.4196584,-2.0552003,-0.33646786,0.80369556,2.6727495,20.294106,4,0.2,11,35,2,20,2,4,0.2,22,0,13.991199,10.882133,9.1712084,10.413849,8.9860706,5.9654398,4.4391575,6.0100031,0,0,0.79111409,11,0,-0.86341721,-0.39740255,0.08030463,2.4319623,-0.88949925,-0.28305656,0.07358285,2.5014575,-0.48519003,-0.21605732,0.20211226,2.7181621,15.39,6.6352043,3.7616327,10.7406,4.5291772,2.5233757,2.5603199,4,1,1,0,2.7309999,-2.6055501,7.3326173,0,1,11,1,2,4,0,0,0,1.0508833,-1.0508833,0.29247636,0.30987754,101.55052,6.6995511,49.707954,0.0,8.458519,0.0,14.708499,33.825527,0.0,13.566921,0.0,0.0,27.133842,0.0,0.80324429,0.29151535,0.10613612,0.19675571,0.70848465,0.090619586,205.35048,74.526291,27.133842,50.300861,181.12505,23.167019,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,255.65134,0,0,0,255.65134,0,6,1,2,0,0,1.0,2.5507901,0.0,15.332168,23.862217,25.385227,35.746861,18.868406,0.0,105.85911,0.0,66.223206,7.1645298,47.724434,1.8990928,25.385227,11.884645,0.0,124.72751,13.433075,66.223206,59.299999,0.5023343,5.321928,3.1771348,8.1833973,255.65134,306.11136,13.566921,0.0,0.0,0.0,191.78355,23.167019,40.700764,257.289,736,27,96
1592,"S=C(Oc1cc2c(cc1)cccc2)N(C)c1cc(ccc1)C",1500583,0,49.57748,0,0,2,2,1,0,16,0,39,0,1,22,18,55.933197,1.4341846,0,0,19,0,0,17,0,1,1,0,1,1.4776421,-2.4121511,-0.58629882,0.61527038,2.3132415,-2.483125,-0.50545019,0.72261536,2.4309144,-2.0678844,-0.42089316,0.78674334,2.667527,23.62052,3,0.125,17,41,1,24,1,4,0.16666667,23,0,15.526733,13.43106,11.350853,13.242276,10.63103,7.5517993,5.6367512,7.9931664,0,0,0.75969535,12,0,-0.81066769,-0.3838045,0.064407423,2.4190376,-1.0007792,-0.25994819,0.14793903,2.5843129,-0.47932383,-0.18905778,0.20058522,2.7552567,16.84375,7.7134986,4.3083901,12.476427,5.6251693,3.1065576,3.1900916,2,0,1,0,5.3340001,-7.1138301,9.4099092,0,1,17,1,3,3,1,0,0,0.55427051,-0.55427051,0.24028656,0.55587548,198.61003,23.384111,65.283974,0.0,0.0,0.0,0.0,18.017035,0.0,0.0,0.0,0.0,0.0,2.503756,0.99186563,0.066669472,0.0081343893,0.0081343893,0.93333054,0.0,305.29514,20.52079,2.503756,2.503756,287.27811,0.0,0.5,1.0,0,0,0,0,1,0,0,0,1,0,307.79889,0,0,0,307.79889,0,6,0,3,0,0,1.0,4.9483199,14.124202,2.7712021,0.0,0.0,3.185575,32.897186,0.0,199.22096,0.0,86.518219,9.6757002,0.0,10.999887,3.1243138,8.4290028,7.9026761,194.07503,2.7712021,111.41523,44.560001,0.46637034,5.5849624,3.3780255,8.6016912,307.79889,382.10187,31.384512,0.0,0.0,0.0,258.98505,17.429348,31.384512,307.41699,1136,33,114
1593,"O=C([C@@H](CN1CCCCC1)C)c1ccc(cc1)C",1501194,0,45.398239,0,0,1,2,2,0,6,0,41,0,2,18,15,51.617706,1.2589685,0,0,16,0,0,23,0,1,1,0,0,1.7522209,-2.7887313,-0.40361825,0.36919442,2.7058263,-2.8064804,-0.31960809,0.43967631,2.745436,-2.5178046,-0.21257459,0.52445805,2.9713902,28.08176,4,0.21052632,6,42,1,19,3,4,0.21052632,35,0,12.957819,11.484854,10.629392,11.380469,8.6647034,6.9984484,5.8456411,6.8626084,1,0,0.71561325,11,0,-0.85552049,-0.35619918,-0.015118114,2.6641684,-0.95344323,-0.26361209,0.073408425,2.7052991,-0.52539146,-0.17190081,0.10354713,2.9088347,14.409972,6.9632001,4.2666669,11.878983,5.6702304,3.4429791,3.7420318,2,0,1,0,3.24,-2.8994401,7.5734882,0,1,12,1,2,6,0,0,0,0.59377927,-0.59377927,0.2929852,0.49059162,140.06792,63.107059,0.0,8.458519,0.0,0.0,0.0,33.825527,0.0,0.0,0.0,0.0,13.566921,0.0,0.94762331,0.1829641,0.052376688,0.052376688,0.81703591,0.0,245.45901,47.392448,13.566921,13.566921,211.63348,0.0,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,259.02594,0,0,0,259.02594,0,6,1,2,0,0,1.0,3.29972,0.0,8.8119249,0.0,55.318733,34.644161,0.0,0.0,70.572739,56.605217,66.652031,7.4964499,23.862217,3.1243138,4.4107962,6.37115,0.0,127.17796,61.006344,66.652031,20.309999,0.52150291,5.2479277,3.1821258,8.0181217,259.02594,310.47775,13.566921,0.0,0.0,0.0,237.0005,8.458519,13.566921,245.366,661,24,88
1594,"O1[C@@H]2[C@H]([C@H](C)[C@@]13NC[C@@H](CC3)C)[C@@]1([C@H]([C@H]3[C@H](CC1)[C@]1([C@H](C[C@@H](O)CC1)CC3)C)C2)C",100301,0,80.229683,0,0,2,2,3,0,0,0,75,2,5,30,26,89.646049,1.1952807,0,0,27,0,0,45,0,1,2,0,0,1.258571,-3.0000064,-0.4768939,0.54536235,3.0143397,-2.9250078,-0.43827119,0.52110392,3.0741477,-2.7453699,-0.37699422,0.64873755,3.2641132,51.770313,0,0.0,0,80,0,35,1,0,0.0,80,0,20.88854,19.829788,18.474327,18.474327,14.267258,13.376131,12.074553,12.074553,12,0,0.75507951,15,0,-0.82611042,-0.34547541,0.036034741,3.5833542,-1.154269,-0.29704565,0.030481156,3.6504967,-0.5449751,-0.21661563,0.13147238,3.8013649,20.595919,6.7586207,2.7334712,20.595919,6.7586207,2.7334712,4.6399999,3,2,1,1,6.881,-6.8302598,11.96861,0,1,30,0,6,2,2,0,0,0.76417547,-0.76417547,0.19897091,0.45269287,291.17853,20.299505,8.458519,8.458519,0.0,0.0,0.0,0.0,0.0,0.0,5.6825762,13.566921,0.0,2.503756,0.95410323,0.062125824,0.045896769,0.045896769,0.9378742,0.0,334.07764,21.753254,16.070677,16.070677,328.39508,0.0,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,350.14832,0,0,0,350.14832,0,8,1,6,0,0,0.0,5.3667998,43.395977,0.0,23.937187,18.439579,30.875572,0.0,0.0,0.0,188.68405,133.30406,11.97755,10.999887,25.385227,48.886322,12.937299,0.0,188.68405,18.439579,133.30406,41.490002,0.39430025,6.129283,3.4888911,9.5126429,350.14832,490.41458,2.503756,0.0,0.0,0.0,328.39508,0.0,21.753254,415.66199,2253,66,186
1595,"O1[C@H](CO)[C@@H](O)[C@H](O[C@H]2OC[C@@H](O)[C@H](O)[C@H]2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O[C@@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O[C@H]1CC[C@@]2([C@H](C1)CC[C@H]1[C@H]2CC[C@]2([C@@H]1O[C@]1(NC[C@H](CC1)C)[C@H]2C)C)C",1504079,0,153.33865,0,0,3,5,22,0,0,0,148,13,35,69,42,215.69608,1.4574059,0,0,47,0,0,79,0,1,21,0,0,0.82936037,-2.9884911,-0.57556027,0.6309554,2.9880245,-2.960947,-0.56257284,0.53502184,3.040379,-2.7397325,-0.46834424,0.75089806,3.234539,104.26735,11,0.14285715,0,156,0,77,2,11,0.14285715,156,0,49.48167,39.951401,30.410603,30.410603,32.780933,25.364445,17.224382,17.224382,29,0,0.91435868,30,0,-0.82602078,-0.41389558,0.092544638,3.6447043,-1.154274,-0.41296855,-0.006530419,3.6727798,-0.54277283,-0.24678376,0.16665377,3.8530574,53.812786,21.198055,9.6720982,53.812786,21.198055,9.6720982,16.532267,22,13,0,3,-1.12226,-3.7911999,23.520649,0,1,50,0,9,21,5,0,0,5.7522254,-5.7522254,0.046871167,0.060140021,270.95294,20.299505,16.917038,64.351074,150.76062,58.833996,0.0,0.0,0.0,0.0,5.6825762,162.80305,0.0,22.533806,0.48918149,0.24707137,0.23972133,0.51081848,0.75292861,0.27109718,378.20316,191.01942,185.33685,394.93146,582.11517,209.59462,0.5,1.0,0,0,0,0,1,0,0,0,1,0,773.13458,0,0,0,773.13458,0,15,1,9,0,0,0.60869563,-3.3334,322.63345,0.0,243.07204,102.14462,22.05398,0.0,0.0,0.0,169.81564,133.30406,23.270531,98.998993,304.62271,40.064732,144.07304,0.0,169.81564,102.14462,133.30406,337.85999,0.20602453,7.2667866,4.6500006,11.903625,773.13458,1000.1578,22.533806,0.0,0.0,0.0,523.28119,58.833996,191.01942,994.13495,26046,146,394
1596,"S(OC[C@]12OC(O[C@H]1[C@@H]1OC(O[C@@H]1CO2)(C)C)(C)C)(=O)(=O)N",1505801,0,45.538654,0,0,2,3,8,0,0,0,43,1,9,22,9,74.071167,1.7225853,0,0,12,0,0,21,0,1,8,0,1,1.8424618,-2.6616616,-0.18403573,0.09222462,2.8872013,-2.8602803,-0.3339,0.2142,2.734916,-2.4747906,0.077739999,0.10756686,3.0748906,40.269348,3,0.125,0,45,0,24,4,3,0.125,45,0,16.388905,13.714346,8.6462641,8.6462641,9.9167624,8.4334526,3.7171435,3.7171435,4,0,1.0001162,9,0,-0.78968227,-0.31608006,-0.067775376,2.8941009,-1.3482965,-0.38210589,-0.037,2.815196,-0.53128737,-0.11297636,-0.054299999,3.0873015,16.84375,4.9970255,3.2986112,18.056641,5.375,3.5568035,4.4115658,9,2,1,0,1.4859999,-2.6786301,7.2926731,0,1,14,1,3,3,1,0,0,2.0128911,-2.0128911,0.11209123,0.16475645,0.0,137.76892,0.0,71.709595,16.214136,0.0,0.0,0.0,32.016521,0.0,4.945097,0.0,0.0,12.518781,0.89558238,0.17981558,0.04549421,0.10441763,0.82018441,0.05892342,246.44014,49.4804,12.518781,28.732918,225.69266,16.214136,0.44444445,0.80000001,0,0,0,0,1,0,0,0,1,0,275.17307,0,0,0,275.17307,0,5,1,3,0,0,1.0,-0.39539999,31.291433,48.171688,91.295425,41.852516,0.0,0.0,0.0,0.0,0.0,133.30406,7.1604199,111.71654,0.0,0.0,19.405949,31.291433,0.0,41.852516,141.64868,115.54,0.46637034,5.5849624,2.9934089,8.6553698,275.17307,318.16003,49.4804,0.0,0.0,20.13512,187.12631,18.431225,69.615524,339.36499,948,35,130
1597,"S(=O)([O-])(=NC(=O)NC(C)C)c1c[nH+]ccc1Nc1cc(ccc1)C",1505211,0,51.201859,0,0,1,3,0,4,12,2,44,1,1,24,15,77.021545,1.7504896,0,0,16,0,0,20,0,4,3,0,1,1.9639999,-2.6400242,-0.51893079,0.59554362,2.4606223,-2.6679609,-0.47636735,0.60666144,2.5011213,-2.2982078,-0.40663809,0.67615938,2.794838,32.598141,5,0.2,12,45,1,25,2,7,0.28,32,0,17.742277,14.515506,10.118802,11.413849,11.275694,8.8406029,4.6367512,6.014874,0,0,0.85533291,12,0,-0.98779553,-0.36789295,0.061328799,2.5233865,-1.4293573,-0.32529262,0.14967348,2.5827403,-0.55498588,-0.20125377,0.14107202,2.7909067,20.313601,9.087347,6.3525,16.09799,7.1237068,4.9410038,4.7782235,7,3,1,0,2.0139999,-3.1417999,9.3640633,0,1,12,1,2,4,0,0,0,1.8125358,-1.8125358,0.26003215,0.34302425,76.833931,22.487736,15.808495,6.6995511,0.0,0.0,44.783615,100.97403,8.0752068,0.0,37.6991,0.0,0.0,19.249496,0.80748355,0.49907476,0.057873875,0.19251642,0.50092524,0.13464254,268.57803,165.99783,19.249496,64.033112,166.61333,44.783615,0.5,1.0,0,0,0,0,1,0,0,0,1,0,332.61115,0,0,0,332.61115,0,6,0,2,0,0,1.0,2.73312,34.79628,71.012398,10.622711,0.0,3.185575,1.5507339,0.0,139.04964,0.0,129.35376,9.1671896,88.819435,0.0,35.96648,7.1675434,23.524246,122.64464,4.8299561,106.61879,89.410004,0.42571631,5.643856,3.3711903,8.885169,332.61115,383.78857,53.658649,53.658649,11.365152,17.047728,234.35863,27.54615,70.706375,348.427,1387,34,120
1598,"Oc1ccc2c(CC[C@H]3[C@](CCC[C@@]23C)(C=O)C)c1C(C)C",100271,0,55.474205,0,0,2,2,2,0,6,0,50,1,3,22,19,59.148312,1.1829662,0,0,20,0,0,28,0,0,2,0,0,1.9243345,-2.891912,-0.28271046,0.28151083,2.8636594,-2.8269417,-0.19467066,0.33088914,2.9389336,-2.6368315,-0.098243199,0.43565229,3.121645,31.567797,2,0.083333336,6,52,1,24,2,2,0.083333336,45,0,16.120956,14.277747,13.422285,14.120955,10.33217,8.6483021,8.1889935,9.0477123,3,0,0.73827481,9,0,-0.78814077,-0.32594669,-0.073753528,3.1184795,-0.83149207,-0.24679352,-0.036132362,3.2208533,-0.52662033,-0.14207149,0.045515057,3.364243,16.84375,5.8171744,2.5123968,14.411788,4.9381514,2.1205812,3.2348905,2,1,1,0,4.875,-5.4128199,8.9419889,0,1,16,1,3,2,1,0,0,0.53757942,-0.53757942,0.38420171,0.53633422,216.90184,0.0,8.458519,0.0,22.058474,0.0,0.0,22.434114,0.0,0.0,13.566921,0.0,13.566921,0.0,0.88004386,0.1669029,0.045681898,0.11995616,0.8330971,0.074274257,261.36139,49.567955,13.566921,35.625397,247.41884,22.058474,0.44444445,0.80000001,0,0,0,0,1,0,0,0,1,0,296.98679,0,0,0,296.98679,0,5,1,3,0,0,0.0,4.7247701,25.385227,0.0,44.007435,0.0,13.967521,18.868406,4.4107962,35.286369,75.473625,138.54749,8.9380798,23.862217,25.385227,4.4107962,19.210949,0.0,129.6284,0.0,153.44928,37.299999,0.46637034,5.5849624,2.9196444,8.6641769,296.98679,368.72177,13.566921,0.0,0.0,0.0,247.79448,22.058474,27.133842,300.44199,903,46,124
1599,"O(C(=O)C)c1ccc2c(CC[C@@H]3[C@]2(CCCC3(C)C)C)c1C(C)C",100267,0,61.661377,0,0,2,2,1,0,6,0,56,0,1,24,21,65.104378,1.1625782,0,0,22,0,0,32,0,0,2,0,0,1.8789982,-2.9190562,-0.17402948,0.11553288,2.8652265,-2.8292398,-0.098976709,0.20346457,2.9627864,-2.6577382,0.010570804,0.30610546,3.1294057,37.856625,2,0.07692308,6,58,1,26,2,3,0.11538462,51,0,17.698307,16.161432,15.344935,15.991199,11.165357,9.5126905,8.9003181,9.7715092,2,0,0.72367048,10,0,-0.80191237,-0.30617592,-0.12696518,3.1662431,-0.91108173,-0.22128436,-0.037,3.2815707,-0.53344434,-0.1165535,-0.016532255,3.4119773,18.781065,6.6222486,3.2410715,16.291048,5.7068467,2.7799478,3.8737712,2,0,1,1,6.2589998,-8.31005,9.8501387,0,1,16,1,3,2,1,0,0,0.60178864,-0.60178864,0.45973173,0.45911983,246.31029,8.458519,29.408449,0.0,0.0,14.708499,0.0,22.434114,0.0,0.0,0.0,0.0,16.070677,0.0,0.90877289,0.11412527,0.047632266,0.091227144,0.88587475,0.043594874,306.61139,38.504791,16.070677,30.779177,298.88577,14.708499,0.5,1.0,0,0,0,0,1,0,0,0,1,0,337.39056,0,0,0,337.39056,0,5,0,3,0,0,0.16666667,5.76547,10.999887,7.7454643,23.862217,0.0,13.967521,18.868406,4.4107962,35.286369,75.473625,205.19952,9.8634996,23.862217,10.999887,4.4107962,19.210949,0.0,129.6284,7.7454643,199.95609,26.299999,0.43739632,5.7004399,3.0963054,8.9067774,337.39056,409.35757,13.566921,0.0,0.0,0.0,306.61139,17.212255,13.566921,328.496,1187,47,134
1600,"Oc1ccc2c(CC[C@H]3[C@](CCC[C@@]23C)(C(OC)=O)C)c1C(C)C",100612,0,59.369789,0,0,2,2,2,0,6,0,54,1,3,24,20,66.563652,1.2326603,0,0,21,0,0,30,0,0,3,0,0,1.931191,-2.8881314,-0.27450329,0.16756123,2.8730021,-2.8313553,-0.15437402,0.22656576,2.9395399,-2.6384728,-0.029149057,0.32749295,3.1236434,35.670212,2,0.07692308,6,56,1,26,2,3,0.11538462,49,0,17.698307,15.608645,14.344935,14.991199,11.25289,9.1904211,8.1503181,8.9828348,3,0,0.75451112,10,0,-0.7881673,-0.36437154,-0.086795114,3.1567893,-0.85727566,-0.27123043,-0.036580399,3.2503223,-0.52713382,-0.14424588,0.0046606869,3.3979003,18.781065,6.6222486,2.8233333,16.291048,5.7068467,2.4216435,3.8737712,3,1,1,0,4.8889999,-5.7884402,9.5802441,0,1,16,1,3,2,1,0,0,0.81216776,-0.81216776,0.33361962,0.36771077,216.90184,0.0,8.458519,35.658428,0.0,14.708499,0.0,22.434114,0.0,0.0,13.566921,0.0,16.070677,0.0,0.90610349,0.15885256,0.049026009,0.093896493,0.84114742,0.044870481,297.01984,52.071712,16.070677,30.779177,275.72729,14.708499,0.5,1.0,0,0,0,0,1,0,0,0,1,0,327.79901,0,0,0,327.79901,0,5,0,3,0,0,0.083333336,4.6988702,25.385227,7.7454643,34.862103,0.0,13.967521,54.252274,4.4107962,35.286369,75.473625,138.54749,9.5332804,34.862103,25.385227,4.4107962,19.210949,0.0,129.6284,7.7454643,168.68793,46.529999,0.43739632,5.7004399,3.0472701,8.9133005,327.79901,397.91064,13.566921,0.0,0.0,0.0,283.45291,17.212255,27.133842,330.46799,1156,51,134
1601,"Oc1ccc2c(CC[C@H]3[C@@](CCC[C@@]23C)(C(O)=O)C)c1C(C)C",211813,0,56.276203,0,0,2,2,3,0,6,0,51,3,6,23,19,63.494305,1.2449864,0,0,20,0,0,28,0,0,3,0,0,1.9388559,-2.887491,-0.40742129,0.45668635,2.8720493,-2.8307414,-0.32607716,0.4849661,2.9388723,-2.6378713,-0.23754586,0.60245264,3.1226947,31.567797,2,0.079999998,6,53,1,25,2,2,0.079999998,46,0,16.991199,14.647611,13.344935,13.991199,10.714885,8.8016558,8.1503181,8.9828348,3,0,0.76693779,9,0,-0.78784019,-0.3648085,-0.013102967,3.1336274,-0.88433617,-0.2741763,0.013757931,3.2294369,-0.52667755,-0.17788939,0.12104391,3.3754747,17.811199,6.0637498,2.6159334,15.349134,5.1882439,2.2261169,3.4623935,3,2,1,0,4.625,-5.3761101,9.0815544,0,1,16,1,3,2,1,0,0,0.66022432,-0.66022432,0.45514259,0.39626661,216.90184,0.0,8.458519,0.0,0.0,0.0,14.708499,22.434114,0.0,13.566921,13.566921,0.0,13.566921,0.0,0.90674448,0.20822592,0.044745229,0.093255512,0.79177409,0.048510283,274.92831,63.134876,13.566921,28.275419,240.06886,14.708499,0.44444445,0.80000001,0,0,0,0,1,0,0,0,1,0,303.20374,0,0,0,303.20374,0,5,0,3,0,0,0.0,4.6104698,25.385227,7.7454643,23.862217,25.385227,13.967521,18.868406,4.4107962,35.286369,75.473625,138.54749,9.0952597,23.862217,25.385227,29.796022,19.210949,0.0,129.6284,7.7454643,133.30406,57.529999,0.45137304,5.643856,2.9640563,8.7930527,303.20374,375.80231,0.0,0.0,0.0,0.0,247.79448,14.708499,40.700764,316.44098,1018,49,130
1602,"Oc1ccc2c(CC[C@@H]3[C@]2(CCCC3(C)C)C)c1C(C)C",100287,0,56.005791,0,0,1,1,1,0,6,0,51,1,2,21,20,55.648411,1.0911454,0,0,20,0,0,30,0,0,1,0,0,1.922008,-2.9190695,-0.1034111,0.16823605,2.8651819,-2.8292062,-0.029742334,0.22732927,2.9627936,-2.6577365,0.015925184,0.32921559,3.1293623,32.796211,1,0.043478262,6,53,0,23,2,1,0.043478262,47,0,15.413849,14.292149,13.844935,14.413849,9.7715092,8.6239252,8.4003181,9.1941595,2,0,0.70848942,8,0,-0.80196983,-0.27784622,-0.10123309,3.1397402,-0.76236296,-0.18905605,-0.036564086,3.2584248,-0.53344446,-0.10034911,0.0052487557,3.3850007,15.879017,5.2739224,2.3964498,14.119921,4.6606522,2.1077204,3.1337159,1,1,1,1,6.0180001,-7.5945802,8.786809,0,1,16,1,3,1,1,0,0,0.24926895,-0.24926895,0.50768232,0.76342434,246.31029,0.0,8.458519,0.0,0.0,0.0,0.0,22.434114,0.0,0.0,13.566921,0.0,0.0,0.0,1.0,0.12381282,0.0,0.0,0.87618721,0.0,290.76984,36.001034,0.0,0.0,254.76881,0.0,0.5,1.0,0,0,0,0,1,0,0,0,1,0,290.76984,0,0,0,290.76984,0,4,0,3,0,0,0.0,5.5457702,25.385227,0.0,0.0,0.0,13.967521,18.868406,4.4107962,35.286369,75.473625,171.8735,8.8990803,0.0,25.385227,4.4107962,19.210949,0.0,129.6284,0.0,166.63008,20.23,0.48250595,5.523562,2.8368568,8.5310068,290.76984,361.64124,0.0,0.0,0.0,0.0,277.20294,0.0,13.566921,286.45898,790,43,120
1603,"ClC1(Cl)[C@@]2(Cl)[C@H](Cl)[C@H](Cl)[C@]1(Cl)[C@H](C(Cl)Cl)C2(C)C",330075,0,41.707932,0,0,2,2,0,0,0,0,28,0,0,18,16,44.167377,1.5774063,0,0,10,8,0,10,0,0,0,0,0,2.7412233,-2.7455876,-0.10420998,0.023563081,3.0155802,-2.7927222,0.123,0.68949997,2.9449241,-2.5123448,0.1057,0.58530003,3.2470286,14.29207,1,0.052631579,0,29,0,19,2,1,0.052631579,29,0,14.309402,15.380548,6.309401,6.309401,7.8807683,8.4577684,3.5713673,3.5713673,5,0,1.2288932,6,0,-0.7746644,-0.26420999,-0.13643692,2.8464241,-0.91751224,-0.055088025,0.52950001,2.9071584,-0.52983421,-0.054299999,0.4253,3.1117547,14.409972,3.3580246,1.1031313,25.56278,6.1496201,2.0677662,8.7334099,0,0,1,1,6.71172,-6.6287899,7.9256706,1,1,8,1,2,3,1,0,0,0.83758563,-0.83758563,0.19184645,0.13421391,61.02544,0.0,9.0394926,6.8309531,0.0,0.0,0.0,0.0,118.32779,118.32779,0.0,0.0,0.0,0.0,1.0,0.7547583,0.0,0.0,0.24524167,0.0,313.55145,236.65558,0.0,0.0,76.895882,0.0,0.5,1.0,0,0,0,0,1,0,0,0,1,0,313.55145,0,0,0,313.55145,0,3,1,2,0,0,0.27777779,5.8035998,0.0,0.0,14.492515,0.0,4.4107962,0.0,0.0,0.0,0.0,379.84119,8.3652,0.0,0.0,4.4107962,14.492515,0.0,0.0,0.0,379.84119,0.0,0.52150291,5.2479277,2.2631617,8.133688,313.55145,328.53464,0.0,0.0,0.0,0.0,306.72052,6.8309531,0.0,413.814,453,47,110
