"Index","Molecule name","ID","class","apol","ast_fraglike","ast_fraglike_ext","ast_violation","ast_violation_ext","a_acc","a_acid","a_aro","a_base","a_count","a_don","a_donacc","a_heavy","a_hyd","a_IC","a_ICM","a_nB","a_nBr","a_nC","a_nCl","a_nF","a_nH","a_nI","a_nN","a_nO","a_nP","a_nS","balabanJ","BCUT_PEOE_0","BCUT_PEOE_1","BCUT_PEOE_2","BCUT_PEOE_3","BCUT_SLOGP_0","BCUT_SLOGP_1","BCUT_SLOGP_2","BCUT_SLOGP_3","BCUT_SMR_0","BCUT_SMR_1","BCUT_SMR_2","BCUT_SMR_3","bpol","b_1rotN","b_1rotR","b_ar","b_count","b_double","b_heavy","b_max1len","b_rotN","b_rotR","b_single","b_triple","chi0","chi0v","chi0v_C","chi0_C","chi1","chi1v","chi1v_C","chi1_C","chiral","chiral_u","density","diameter","FCharge","GCUT_PEOE_0","GCUT_PEOE_1","GCUT_PEOE_2","GCUT_PEOE_3","GCUT_SLOGP_0","GCUT_SLOGP_1","GCUT_SLOGP_2","GCUT_SLOGP_3","GCUT_SMR_0","GCUT_SMR_1","GCUT_SMR_2","GCUT_SMR_3","Kier1","Kier2","Kier3","KierA1","KierA2","KierA3","KierFlex","lip_acc","lip_don","lip_druglike","lip_violation","logP(o/w)","logS","mr","mutagenic","nmol","opr_brigid","opr_leadlike","opr_nring","opr_nrot","opr_violation","PC+","PC-","PEOE_PC+","PEOE_PC-","PEOE_RPC+","PEOE_RPC-","PEOE_VSA+0","PEOE_VSA+1","PEOE_VSA+2","PEOE_VSA+3","PEOE_VSA+4","PEOE_VSA+5","PEOE_VSA+6","PEOE_VSA-0","PEOE_VSA-1","PEOE_VSA-2","PEOE_VSA-3","PEOE_VSA-4","PEOE_VSA-5","PEOE_VSA-6","PEOE_VSA_FHYD","PEOE_VSA_FNEG","PEOE_VSA_FPNEG","PEOE_VSA_FPOL","PEOE_VSA_FPOS","PEOE_VSA_FPPOS","PEOE_VSA_HYD","PEOE_VSA_NEG","PEOE_VSA_PNEG","PEOE_VSA_POL","PEOE_VSA_POS","PEOE_VSA_PPOS","petitjean","petitjeanSC","Q_PC+","Q_PC-","Q_RPC+","Q_RPC-","Q_VSA_FHYD","Q_VSA_FNEG","Q_VSA_FPNEG","Q_VSA_FPOL","Q_VSA_FPOS","Q_VSA_FPPOS","Q_VSA_HYD","Q_VSA_NEG","Q_VSA_PNEG","Q_VSA_POL","Q_VSA_POS","Q_VSA_PPOS","radius","reactive","rings","RPC+","RPC-","rsynth","SlogP","SlogP_VSA0","SlogP_VSA1","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","SMR","SMR_VSA0","SMR_VSA1","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","TPSA","VAdjEq","VAdjMa","VDistEq","VDistMa","vdw_area","vdw_vol","vsa_acc","vsa_acid","vsa_base","vsa_don","vsa_hyd","vsa_other","vsa_pol","Weight","weinerPath","weinerPol","zagreb"
16,"S1N(C)C(=O)C=C1","HT2470",0,15.175965,1,1,0,0,1,0,0,0,12,0,1,7,3,23.40991,1.9508258,0,0,4,0,0,5,0,1,1,0,1,2.3906417,-2.2958159,-0.49994349,0.4509522,2.3336055,-2.3822086,-0.40841684,0.54018706,2.3690846,-1.9884427,-0.24400926,0.71152633,2.6925094,10.684035,0,0.0,0,12,2,7,2,0,0.0,10,0,5.276021,4.7349072,2.6547005,2.9915638,3.3045304,2.7517824,0.62200844,0.90824831,0,0,0.86687022,3,0,-0.81555539,-0.40648454,-0.0086240796,1.827877,-0.93273681,-0.32275444,0.110833,1.8870951,-0.47837383,-0.17918965,0.25283757,2.1620469,5.1428571,1.8518518,0.95999998,4.5998559,1.620793,0.82008433,1.0650591,2,0,1,0,0.43799999,-1.18233,2.9865658,0,1,5,1,1,0,0,0,0,0.56846237,-0.56846237,0.45317355,0.49608341,48.289749,8.5307722,0.0,0.0,0.0,12.949531,0.0,37.584393,0.0,0.0,0.0,0.0,13.566921,0.0,0.78071326,0.42301303,0.11219622,0.21928674,0.57698697,0.10709051,94.404915,51.151314,13.566921,26.516451,69.770058,12.949531,0.33333334,0.5,0,0,0,0,1,0,0,0,1,0,120.92137,0,0,0,120.92137,0,2,0,1,0,0,1.0,0.62029999,0.0,6.7773442,23.862217,0.0,0.0,32.897186,0.0,33.651527,0.0,31.981016,2.9502001,23.862217,1.5185606,0.0,0.0,0.0,33.651527,5.2587838,64.878204,20.309999,0.86312056,3.8073549,1.5451531,5.2775674,120.92137,132.84111,13.566921,0,0,0.0,67.492516,36.302959,13.566921,115.156,40,5,32
17,"O1CCN(CC1)CC","HT2471",0,21.130308,1,1,0,0,2,0,0,0,21,0,2,8,6,28.623175,1.3630083,0,0,6,0,0,13,0,1,1,0,0,2.1250162,-2.7191424,-0.11363123,0.057243187,2.6315689,-2.8204668,-3.5579863E-4,0.123,2.5407407,-2.4487822,0.1057,0.11707276,2.890013,18.107691,1,0.125,0,21,0,8,3,1,0.125,21,0,5.8199911,5.390996,4.5355339,4.5355339,3.9318516,3.2331402,1.7071068,1.7071068,0,0,0.6576249,5,0,-0.85063231,-0.30573758,-0.10275681,2.2932751,-0.95815021,-0.22779757,-0.037,2.248219,-0.51802707,-0.087894745,-0.054299999,2.5160627,6.125,3.1111112,1.8,6.125,3.1111112,1.8,2.3819444,2,0,1,0,0.074000001,-0.10712,3.3360927,0,1,6,1,1,3,0,0,0,0.73162907,-0.73162907,0.082591474,0.51561993,64.773125,46.96413,0.0,0.0,0.0,0.0,0.0,13.192325,18.747677,0.0,0.0,0.0,0.0,2.503756,0.98287225,0.23562403,0.01712778,0.01712778,0.76437598,0.0,143.67726,34.44376,2.503756,2.503756,111.73725,0.0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,146.18102,0,0,0,146.18102,0,3,0,1,0,0,1.0,0.33849999,0.0,3.1243138,10.999887,97.171249,0.0,0.0,0.0,0.0,0.0,33.326015,3.2932999,10.999887,3.1243138,0.0,0.0,0.0,0.0,97.171249,33.326015,12.47,0.8112781,4.0,2.0596514,5.6422834,146.18102,175.13934,2.503756,0,0,0.0,134.42392,0.0,2.503756,115.17599,64,7,34
18,"NC(CCCCC)C","HT2473",0,24.755482,1,0,0,1,1,0,0,0,25,1,2,8,7,26.958052,1.0783221,0,0,7,0,0,17,0,1,0,0,0,2.7158427,-2.6948586,0.022977512,0.11846218,2.6241205,-2.7304125,0.123,0.2142,2.7507489,-2.4380744,0.096270002,0.1057,2.8800724,17.924519,4,0.5714286,0,24,0,7,8,4,0.5714286,24,0,6.4057775,5.9831276,5.4057775,5.4057775,3.7700555,3.5260386,3.1927054,3.1927054,1,1,0.57733643,6,0,-0.84120542,-0.1370225,-0.041537818,2.3239017,-1.363402,-0.037,0.054200001,2.4242284,-0.53109825,-0.063730001,-0.054299999,2.5419033,8.0,5.1428571,7.1999998,8.0,5.1428571,7.1999998,5.1428571,1,2,1,0,2.1170001,-1.68375,3.7297969,0,1,0,1,0,4,0,0,0,0.64152342,-0.64152342,0.18465762,0.5105083,67.126747,0.0,17.238026,0.0,0.0,0.0,0.0,27.44899,44.851616,0.0,0.0,0.0,0.0,6.6511192,0.95927465,0.48342773,0.040725335,0.040725335,0.51657224,0.0,156.66539,78.951729,6.6511192,6.6511192,84.364777,0.0,0.5,1.0,0,0,0,0,1,0,0,0,1,0,163.3165,0,0,0,163.3165,0,3,0,0,0,0,1.0,1.9139,32.897186,0.0,3.9819686,0.0,0.0,0.0,0.0,0.0,75.473625,66.652031,3.77914,0.0,0.0,0.0,3.9819686,32.897186,75.473625,0.0,66.652031,26.02,0.75787848,3.8073549,2.4620872,5.5870352,163.3165,199.57167,0.0,0,0,0.0,128.75043,0.0,17.742489,115.22,79,5,28
19,"ClC(Cl)(F)F","HT2492",0,7.2340002,1,1,0,0,0,0,0,0,5,0,0,5,4,7.6096406,1.5219281,0,0,1,2,2,0,0,0,0,0,0,3.0237157,-1.8665813,-0.14743431,-0.053117264,2.1674087,-1.8639519,0.46394107,0.6434744,2.2171288,-1.7032858,0.18953666,0.50586998,2.3254759,3.2460001,0,0.0,0,4,0,4,2,0,0.0,4,0,4.5,3.5237157,0.5,0.5,2.0,1.5118579,0.0,0.0,0,0,1.5801156,2,0,-0.50850415,-0.30475411,-0.21043706,1.2812909,-0.67252201,0.30204096,0.4815743,1.5113991,-0.414489,0.031887289,0.34822062,1.5096271,5.0,1.0,0.0,8.3230915,1.9170249,0.0,3.1911149,0,0,1,0,2.49596,-1.93636,1.5552245,1,1,0,1,0,0,0,0,0,0.40194008,-0.40194008,1.0,0.42599088,0.0,0.0,0.0,0.0,0.0,0.0,6.8556099,59.163895,0.0,0.0,23.817272,0.0,0.0,0.0,0.92368817,0.92368817,0.0,0.076311842,0.076311842,0.076311842,82.981163,82.981163,0.0,6.8556099,6.8556099,6.8556099,0.5,1.0,0,0,0,0,1,0,0,0,1,0,89.836777,0,0,0,89.836777,0,1,1,0,0,0,1.0,2.0143001,0.0,2.4541361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.21751,1.6653,0.0,29.920227,2.4541361,0.0,0.0,0.0,0.0,78.297287,0.0,0.90438145,3.0,0.9709506,4.25,89.836777,76.521614,0.0,0,0,0.0,82.981163,6.8556099,0.0,120.91299,16,0,20
20,"S=C1N(O)C=CC=C1","HT2528",0,16.935965,1,1,0,0,2,0,0,0,13,1,3,8,4,24.886435,1.9143412,0,0,5,0,0,5,0,1,1,0,1,2.3410351,-2.3102057,-0.53565603,0.62491053,2.1971064,-2.3314462,-0.44877738,0.8432458,2.2630031,-1.958125,-0.39175442,0.95288885,2.5649574,7.2660351,0,0.0,0,13,3,8,2,0,0.0,10,0,5.9831276,4.9285731,2.809401,3.4057775,3.8045304,2.5828533,1.2886752,1.9082483,0,0,0.8467021,4,0,-0.8149814,-0.36425394,0.098001152,1.8351735,-0.92665058,-0.26817629,0.25983077,1.9288627,-0.48524582,-0.17972894,0.3296206,2.185477,6.125,2.52,1.4876033,5.0169683,1.9969327,1.1448882,1.2523185,2,1,1,0,0.235,-1.72869,3.4147117,1,1,6,1,1,0,0,0,0,0.62443548,-0.62443548,0.38017699,0.48719388,16.745916,17.061544,31.384512,0.0,10.324173,0.0,0.0,20.930517,24.509808,0.0,0.0,0.0,0.0,11.166143,0.83734566,0.4284389,0.084513493,0.16265434,0.5715611,0.078140847,110.63229,56.606468,11.166143,21.490316,75.516144,10.324173,0.25,0.33333334,0,0,0,0,1,0,0,0,1,0,132.1226,0,0,0,132.1226,0,3,0,1,0,0,1.0,1.0885,0.0,6.4519949,25.604103,0.0,0.0,0.0,0.0,70.143913,0.0,45.192028,3.5346799,0.0,5.7386465,25.604103,0.0,0.0,70.143913,0.71334887,45.192028,55.560001,0.8112781,4.0,1.8352377,5.6729054,132.1226,150.19096,31.384512,0,0,0.0,67.724991,8.6756124,48.350037,127.167,60,8,36
21,"O1C(OC(OC1C)C)C","HT2550",0,20.967516,1,1,0,0,3,0,0,0,21,0,3,9,3,28.954453,1.3787835,0,0,6,0,0,12,0,0,3,0,0,2.3408515,-2.622664,-0.1093928,0.027822793,2.6087496,-2.6724694,0.026388073,0.123,2.5639281,-2.403527,0.1057,0.10710016,2.8112857,18.866484,0,0.0,0,21,0,9,3,0,0.0,21,0,6.8533711,5.9567957,4.7320509,4.7320509,4.1815405,3.1462643,1.7320508,1.7320508,0,0,0.74014091,4,0,-0.76487893,-0.26832774,-0.1321772,2.243854,-0.84655154,-0.2084578,-0.037,2.2385375,-0.52180678,-0.11064671,-0.054299999,2.4305806,7.1111112,2.7222223,2.0,7.1111112,2.7222223,2.0,2.1508915,3,0,1,0,1.309,-0.79111999,3.2882638,0,1,6,1,1,2,0,0,0,1.0097944,-1.0097944,0.16070102,0.32010591,38.388474,12.796158,0.0,33.464725,0.0,0.0,0.0,56.243034,0.0,0.0,0.0,0.0,0.0,7.5112681,0.94938624,0.4296006,0.050613768,0.050613768,0.5703994,0.0,140.8924,63.754299,7.5112681,7.5112681,84.649361,0.0,0.25,0.33333334,0,0,0,0,1,0,0,0,1,0,148.40366,0,0,0,148.40366,0,3,1,1,0,0,1.0,1.0878,0.0,0.0,58.57917,0.0,0.0,0.0,0.0,0.0,0.0,99.978043,3.1640999,32.999664,0.0,0.0,25.579508,0.0,0.0,0.0,99.978043,27.690001,0.7642045,4.1699252,1.9591479,6.0257225,148.40366,178.55923,7.5112681,0,0,0.0,88.225349,44.125496,7.5112681,132.159,84,9,42
22,"C1CCc2c(C1)cccc2","HT2557",0,25.601517,1,1,0,0,0,0,6,0,22,0,0,10,10,21.868664,0.99403024,0,0,10,0,0,12,0,0,0,0,0,1.9585141,-2.6511941,-0.52825868,0.59161377,2.5957172,-2.539669,-0.42774591,0.68975365,2.7121665,-2.3877048,-0.40107816,0.72478813,2.8655348,13.118484,0,0.0,6,23,0,11,2,0,0.0,17,0,6.8115549,6.1378284,6.1378284,6.8115549,4.9663267,4.0344572,4.0344572,4.9663267,0,0,0.62158841,5,0,-0.78315109,-0.33907416,0.060894776,2.3769855,-0.69566351,-0.22329395,0.14091223,2.5060349,-0.52280009,-0.18326639,0.16072579,2.6468713,6.6942148,2.9387755,1.3827161,5.1486006,2.1862013,1.0007366,1.1255877,0,0,1,0,3.6396,-3.2611201,4.3681445,0,1,11,1,2,1,0,0,0,0.48030657,-0.48030657,0.12916152,0.12801169,34.123089,17.061544,0.0,0.0,0.0,0.0,0.0,39.222332,49.019615,0.0,0.0,0.0,0.0,0.0,1.0,0.63289183,0.0,0.0,0.36710814,0.0,139.42657,88.241951,0.0,0.0,51.184631,0.0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,139.42657,0,0,0,139.42657,0,3,0,2,0,0,1.0,2.56534,0.0,0.0,0.0,0.0,6.37115,37.736813,0.0,70.572739,37.736813,0.0,4.3084002,0.0,0.0,0.0,6.37115,0.0,146.04636,0.0,0.0,0.0,0.76016748,4.4594316,2.1166077,6.3344417,139.42657,212.69058,0.0,0,0,0.0,130.88504,0.0,0.0,132.20599,109,12,50
23,"ClC(Cl)(Cl)F","HT2579",0,8.8570004,1,1,0,0,0,0,0,0,5,0,0,5,4,6.854753,1.3709506,0,0,1,3,1,0,0,0,0,0,0,3.0237157,-1.8867639,-0.11819761,-0.048533954,2.1368613,-1.8361241,0.5533216,0.68949997,2.2554915,-1.6432116,0.34835485,0.58530003,2.3825293,2.4630001,0,0.0,0,4,0,4,2,0,0.0,4,0,4.5,4.279645,0.5,0.5,2.0,1.8898224,0.0,0.0,0,0,1.5376675,2,0,-0.53229654,-0.27388313,-0.20853396,1.2559222,-0.65763229,0.39087549,0.52950001,1.5606691,-0.37256777,0.19663851,0.4253,1.57946,5.0,1.0,0.0,11.112838,2.7378724,0.0,6.0851059,0,0,1,0,2.5538399,-2.37795,1.9745754,1,1,0,1,0,0,0,0,0,0.3340643,-0.3340643,1.0,0.56415021,0.0,0.0,0.0,0.0,0.0,0.0,2.354511,88.745842,0.0,0.0,11.908636,0.0,0.0,0.0,0.97714269,0.97714269,0.0,0.022857334,0.022857334,0.022857334,100.65448,100.65448,0.0,2.354511,2.354511,2.354511,0.5,1.0,0,0,0,0,1,0,0,0,1,0,103.00899,0,0,0,103.00899,0,1,1,0,0,0,0.0,2.2836001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.40605,2.1398001,0.0,14.960114,0.0,0.0,0.0,0.0,0.0,117.44593,0.0,0.90438145,3.0,0.9709506,4.25,103.00899,89.335304,0.0,0,0,0.0,100.65448,2.354511,0.0,137.368,16,0,20
24,"O=C(N)C(CCC)CCC","HT2602",0,27.31748,1,0,0,1,1,0,0,0,27,1,2,10,7,34.895096,1.2924109,0,0,8,0,0,17,0,1,1,0,0,3.5176966,-2.677326,-0.1461719,0.23443963,2.6583488,-2.6591685,-0.058537379,0.26143262,2.7589216,-2.4367111,-0.034354825,0.24987817,2.9002483,18.882519,5,0.55555558,0,26,1,9,8,5,0.55555558,25,0,7.9831276,6.891376,5.9057775,5.9831276,4.7187438,4.0121846,3.5193853,3.5640435,0,0,0.63606983,6,0,-0.82322288,-0.21724088,0.0036830585,2.4068732,-1.3705626,-0.11886896,0.020558536,2.4839442,-0.52890497,-0.11304525,0.0084795989,2.6225166,10.0,5.7600002,4.48,8.5606346,4.836587,3.7025688,4.1404252,2,2,1,0,1.8,-2.3408799,4.3420305,0,1,0,1,0,5,0,0,0,0.96767843,-0.96767843,0.22891016,0.38195148,63.980789,0.0,0.0,17.238026,12.949531,0.0,0.0,17.402626,54.89798,0.0,0.0,0.0,13.566921,6.6511192,0.82233596,0.49558166,0.10829914,0.17766407,0.50441837,0.069364935,153.51942,92.518646,20.21804,33.167572,94.16835,12.949531,0.5,1.0,0,0,0,0,1,0,0,0,1,0,186.687,0,0,0,186.687,0,3,0,0,0,0,1.0,1.6881,32.897186,5.2587838,23.862217,0.0,4.4107962,0.0,0.0,0.0,75.473625,66.652031,4.2500401,23.862217,0.0,4.4107962,0.0,32.897186,75.473625,5.2587838,66.652031,43.09,0.68007702,4.1699252,2.4028089,6.3180299,186.687,225.17967,13.566921,0,0,17.742489,124.25941,12.949531,31.30941,143.23,131,10,38
25,"OC(=O)CCCCCCN","HT2606",0,25.025894,1,0,0,1,3,0,0,0,25,3,6,10,6,35.84156,1.4336624,0,0,7,0,0,15,0,1,2,0,0,2.7821934,-2.662307,-0.51585609,0.44740954,2.6147573,-2.6753175,-0.47653577,0.39322743,2.7400453,-2.4138634,-0.30388933,0.58139485,2.860549,16.696104,6,0.66666669,0,24,1,9,8,6,0.66666669,23,0,7.8199911,6.1754527,4.7426405,4.8199911,4.7700558,3.6895325,2.8535533,2.9082482,0,0,0.69384104,8,0,-0.84135211,-0.41914368,0.087405607,2.2983205,-1.3632624,-0.29878482,0.054200001,2.3813374,-0.52998918,-0.23179905,0.20340917,2.5113778,10.0,7.1111112,9.1428576,9.0641108,6.368185,8.1070004,5.7721939,3,3,1,0,0.73500001,-0.28018999,4.0626545,0,1,0,1,0,6,0,0,0,1.1224954,-1.1224954,0.23125941,0.29511696,59.885944,0.0,17.238026,0.0,10.324173,14.708499,0.0,30.594952,17.402626,0.0,0.0,0.0,13.566921,14.418659,0.70237839,0.42653668,0.15709898,0.29762161,0.57346332,0.14052261,125.12155,75.983162,27.98558,53.018253,102.15665,25.032671,0.5,1.0,0,0,0,0,1,0,0,0,1,0,178.1398,0,0,0,178.1398,0,4,0,0,0,0,1.0,0.98019999,32.897186,7.7454643,23.862217,43.824806,0.0,0.0,0.0,0.0,94.342026,0.0,3.97752,23.862217,0.0,25.385227,0.0,32.897186,94.342026,26.185041,0.0,63.32,0.68007702,4.1699252,2.8566434,6.2384267,178.1398,209.27271,0.0,0,0,0.0,99.34198,14.708499,44.876331,145.202,158,7,36
26,"ClC(Cl)(Cl)C=O","HT2616",0,11.528793,1,1,0,0,1,0,0,0,7,0,1,6,3,12.896597,1.842371,0,0,2,3,0,1,0,0,1,0,0,3.2202296,-2.0105805,-0.15327707,-0.075576715,2.2461033,-2.1320808,-0.06046924,0.68949997,2.2530212,-1.7336795,0.036334973,0.58530003,2.5260224,3.3112071,0,0.0,0,6,1,5,3,1,0.2,5,0,5.2071066,4.887279,1.0773503,1.2071068,2.5606601,2.2252176,0.28867513,0.35355338,0,0,1.3183059,3,0,-0.61379731,-0.23557672,-0.21618636,1.4709529,-0.86469316,-0.17629638,0.52950001,1.6169096,-0.35556522,-0.097621031,0.4253,1.7982259,6.0,1.6326531,5.3333335,10.408196,3.1800721,11.606826,5.516469,1,0,1,0,1.55308,-2.0308499,2.57797,1,1,0,1,0,0,0,0,0,0.52327788,-0.52327788,0.46863395,0.56671172,0.0,0.0,4.2653861,18.504883,0.0,0.0,0.0,0.0,88.745842,0.0,0.0,0.0,13.566921,0.0,0.89153665,0.81795877,0.10846332,0.10846332,0.18204124,0.0,111.51611,102.31276,13.566921,13.566921,22.770269,0.0,0.33333334,0.5,0,0,0,0,1,0,0,0,1,0,125.08303,0,0,0,125.08303,0,2,1,0,0,0,1.0,1.5555,0.0,0.0,44.007435,0.0,0.0,0.0,0.0,0.0,0.0,117.44593,2.6354001,23.862217,0.0,0.0,0.0,0.0,0.0,0.0,137.59116,17.07,0.85240519,3.321928,1.5058231,4.7979026,125.08303,111.80106,13.566921,0,0,0.0,88.745842,22.058474,13.566921,147.388,28,3,24
27,"ClC(Cl)(Cl)CO","HT2623",0,12.862379,1,1,0,0,1,0,0,0,9,1,2,6,4,17.01955,1.8910611,0,0,2,3,0,3,0,0,1,0,0,3.1684899,-2.2933836,-0.29951248,0.3004804,2.3990204,-2.4085138,-0.19107443,0.68949997,2.3743234,-2.0651932,-0.12580949,0.68506473,2.637445,4.5396209,0,0.0,0,8,0,5,4,1,0.2,8,0,5.2071066,5.0560007,1.2071068,1.2071068,2.5606601,2.3706212,0.35355338,0.35355338,0,0,1.2539736,3,0,-0.77820474,-0.30126312,0.0078272624,1.6337683,-0.8960886,-0.18789272,0.52950001,1.7458603,-0.49757326,-0.1106434,0.4253,1.9115719,6.0,1.6326531,5.3333335,11.949418,3.7441289,13.982117,7.4566941,1,1,1,0,1.10408,-1.79576,2.6592185,1,1,0,1,0,0,0,0,0,0.63350558,-0.63350558,0.33657712,0.61693704,0.0,23.482065,0.0,0.0,10.324173,0.0,0.0,0.0,88.745842,0.0,0.0,0.0,0.0,7.7675405,0.86117429,0.7405898,0.059603769,0.1388257,0.2594102,0.079221934,112.22791,96.513382,7.7675405,18.091713,33.806236,10.324173,0.33333334,0.5,0,0,0,0,1,0,0,0,1,0,130.31963,0,0,0,130.31963,0,2,1,0,0,0,1.0,1.3489,25.385227,0.0,0.0,20.926258,0.0,0.0,0.0,0.0,0.0,117.44593,2.7375801,0.0,25.385227,0.0,0.0,0.0,0.0,20.926258,117.44593,20.23,0.85240519,3.321928,1.5058231,4.7979026,130.31963,119.14445,0.0,0,0,0.0,110.80431,0.0,13.566921,149.40399,28,3,24
28,"ClC=1SN(C)C(=O)C=1","HT2624",0,16.689173,1,1,0,0,1,0,0,0,12,0,1,8,4,27.01955,2.2516291,0,0,4,1,0,4,0,1,1,0,1,2.4418507,-2.2923014,-0.51563925,0.43044528,2.3445117,-2.3821216,-0.34079388,0.66304165,2.3944759,-1.9881355,-0.17893337,0.82274693,2.702271,10.010828,0,0.0,0,12,2,8,2,0,0.0,10,0,6.1462646,5.7914505,2.5773504,2.8618073,3.6983774,3.1793365,0.57735026,0.81649661,0,0,1.005403,4,0,-0.81067759,-0.41723865,-0.02373286,1.8387913,-0.93273497,-0.26029548,0.22461452,1.9256451,-0.47836831,-0.1200764,0.39046818,2.1822004,6.125,2.0826447,1.25,6.7109542,2.3147671,1.4066918,1.9417871,2,0,1,0,1.728,-2.3023701,3.4607208,0,1,5,1,1,0,0,0,0,0.62211657,-0.62211657,0.41641128,0.45141643,71.643181,10.761194,0.0,0.0,0.0,12.949531,0.0,0.0,29.581947,0.0,0.0,0.0,13.566921,0.0,0.80854928,0.31153795,0.097954147,0.1914507,0.68846208,0.093496546,111.98632,43.148869,13.566921,26.516451,95.353905,12.949531,0.25,0.33333334,0,0,0,0,1,0,0,0,1,0,138.50278,0,0,0,138.50278,0,3,1,1,0,0,1.0,1.1868,0.0,6.7773442,23.862217,0.0,0.0,34.762955,0.0,17.643185,0.0,71.129662,3.4298,23.862217,1.5185606,0.0,1.8657656,0.0,17.643185,5.2587838,104.02685,20.309999,0.8112781,4.0,1.8178823,5.6744361,138.50278,148.79704,13.566921,0,0,0.0,85.785713,36.302959,13.566921,149.601,59,7,38
29,"OC(C(O)C(O)=O)C(O)=O","HT2625",0,15.852758,0,0,2,3,6,0,0,0,16,6,12,10,2,24.98045,1.5612781,0,0,4,0,0,6,0,0,6,0,0,3.849673,-2.3882136,-0.62867641,0.71280718,2.5646102,-2.6642711,-0.7028293,0.55639559,2.2655575,-2.2084343,-0.48097771,0.79590261,2.7248006,8.4752417,3,0.33333334,0,15,2,9,5,3,0.33333334,13,0,8.3094015,4.7600517,2.1547005,2.309401,4.4641018,2.2825432,0.91068363,1.0,2,2,1.0136884,5,0,-0.75575268,-0.50040305,0.21444692,2.0300696,-0.96468127,-0.53788984,0.039082013,1.7902535,-0.5048039,-0.26693383,0.27287409,2.2033846,10.0,4.0,3.1111112,8.1884441,3.1943333,2.4337778,2.6156621,6,4,1,0,-1.846,0.82286,2.7481227,0,1,0,1,0,3,0,0,0,1.9404812,-1.9404812,0.15023747,0.19521812,0.0,8.5307722,0.0,9.8098574,41.296692,29.416998,0.0,0.0,0.0,0.0,0.0,0.0,27.133842,31.070162,0.12454733,0.39525104,0.39525104,0.8754527,0.60474896,0.48020166,18.34063,58.204002,58.204002,128.91769,89.054321,70.713692,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,147.25832,0,0,0,147.25832,0,3,0,0,0,0,1.0,-2.1226001,50.770454,15.490929,60.661732,50.770454,0.0,0.0,0.0,0.0,0.0,0.0,2.7285199,47.724434,50.770454,50.770454,12.937299,0.0,0.0,15.490929,0.0,115.06,0.68007702,4.1699252,2.234777,6.3362417,147.25832,148.0593,0.0,0,0,0.0,16.917038,29.416998,81.401527,150.086,121,12,42
30,"O(C(=O)C)c1cc(ccc1)C","HT2627",0,24.111931,1,1,0,0,1,0,6,0,21,0,1,11,8,28.490061,1.3566695,0,0,9,0,0,10,0,0,2,0,0,2.2611735,-2.2879498,-0.49683553,0.41692969,2.2712667,-2.2335649,-0.42288339,0.50093871,2.4134943,-2.0021875,-0.28741163,0.60490108,2.5556602,13.80607,1,0.090909094,6,21,1,11,2,2,0.18181819,14,0,8.2675848,6.6258979,5.809401,6.5604777,5.1815405,3.4337397,2.8213673,3.7876937,0,0,0.70176923,6,0,-0.75599861,-0.39872107,-0.033303034,2.0997303,-0.91091549,-0.29411113,0.083351128,2.2472413,-0.47946307,-0.19797146,0.11843137,2.3821111,9.090909,4.1326532,3.2653062,6.5231295,2.8546913,2.1793199,1.6928656,2,0,1,0,2.174,-2.2123201,4.3909345,0,1,6,1,1,1,0,0,0,0.8073718,-0.8073718,0.32698175,0.3442283,44.339993,25.520063,0.0,0.0,0.0,14.708499,0.0,45.466026,24.509808,0.0,0.0,0.0,16.070677,0.0,0.81959873,0.50433123,0.094192602,0.18040128,0.49566874,0.086208679,139.83589,86.046509,16.070677,30.779177,84.568558,14.708499,0.5,1.0,0,0,0,0,1,0,0,0,1,0,170.61507,0,0,0,170.61507,0,3,0,1,0,0,1.0,1.92032,10.999887,7.7454643,23.862217,0.0,3.185575,0.0,0.0,70.572739,0.0,71.895454,4.2487998,23.862217,10.999887,0.0,8.4290028,0.0,70.572739,7.7454643,66.652031,26.299999,0.68403846,4.4594316,2.4822767,6.5867591,170.61507,213.9977,13.566921,0,0,0.0,132.71794,17.212255,13.566921,150.177,162,11,50
